	Motif_ID	TF_Names
3622	M05557_2.00	Borcs8;Mef2a;Mef2b;Mef2c;Mef2d
3623	M05558_2.00	Borcs8;Mef2a;Mef2b;Mef2c;Mef2d
3624	M05559_2.00	Borcs8;Mef2a;Mef2b;Mef2c;Mef2d
3625	M05560_2.00	Borcs8;Mef2a;Mef2b;Mef2c;Mef2d
3626	M05561_2.00	Mybl2
3627	M05562_2.00	Mybl2
3628	M05563_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3629	M05564_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3630	M05565_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3631	M05566_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3632	M05567_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3633	M05568_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3634	M05569_2.00	Esr1;Esr2;Esrra;Esrrb;Esrrg;Nr1h2;Nr1h3;Nr2c2;Nr2f1;Nr2f2;Rara;Rarb;Rarg;Rora;Rorb;Rorc
3635	M05570_2.00	Esr1;Esr2;Esrra;Esrrb;Esrrg;Nr1h2;Nr1h3;Nr2c2;Nr2f1;Nr2f2;Rara;Rarb;Rarg;Rora;Rorb;Rorc
3636	M05571_2.00	Esr1;Esr2;Esrra;Esrrb;Esrrg;Nr1h2;Nr1h3;Nr2c2;Nr2f1;Nr2f2;Rara;Rarb;Rarg;Rora;Rorb;Rorc
3637	M05572_2.00	Esr1;Esr2;Esrra;Esrrb;Esrrg;Nr1h2;Nr1h3;Nr2c2;Nr2f1;Nr2f2;Rara;Rarb;Rarg;Rora;Rorb;Rorc
3638	M05573_2.00	Hnf4a;Hnf4g;Nr2e1;Nr2f1;Nr2f2;Nr6a1;Rxrb;Rxrg
3639	M05574_2.00	Hnf4a;Hnf4g;Nr2e1;Nr2f1;Nr2f2;Nr6a1;Rxrb;Rxrg
3640	M05575_2.00	Hnf4a;Hnf4g;Nr2e1;Nr2f1;Nr2f2;Nr6a1;Rxrb;Rxrg
3641	M05576_2.00	Hnf4a;Hnf4g;Nr2e1;Nr2f1;Nr2f2;Nr6a1;Rxrb;Rxrg
3642	M05577_2.00	Hnf4a;Hnf4g;Nr2e1;Nr2f1;Nr2f2;Nr6a1;Rxrb;Rxrg
3643	M05578_2.00	Hnf4a;Hnf4g;Nr2e1;Nr2f1;Nr2f2;Nr6a1;Rxrb;Rxrg
3644	M05579_2.00	Hnf4a;Hnf4g;Nr2e1;Nr2f1;Nr2f2;Nr6a1;Rxrb;Rxrg
3645	M05580_2.00	Hnf4a;Hnf4g;Nr2e1;Nr2f1;Nr2f2;Nr6a1;Rxrb;Rxrg
3646	M05581_2.00	Nr1d1;Nr1d2;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3647	M05582_2.00	Nr1d1;Nr1d2;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3648	M05583_2.00	Nr1d1;Nr1d2;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3649	M05584_2.00	Nr1d1;Nr1d2;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3650	M05585_2.00	Hnf4a;Hnf4g;Nr2e1
3651	M05586_2.00	Hnf4a;Hnf4g;Nr2e1
3652	M05587_2.00	Ar;Nr3c1;Nr3c2;Pgr
3653	M05588_2.00	Ar;Nr3c1;Nr3c2;Pgr
3654	M05589_2.00	Nr2c1;Nr2f1;Nr2f2;Nr2f6;Nr5a1;Nr5a2;Ppard;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3655	M05590_2.00	Nr2c1;Nr2f1;Nr2f2;Nr2f6;Nr5a1;Nr5a2;Ppard;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3656	M05591_2.00	Nr2c1;Nr2f1;Nr2f2;Nr2f6;Nr5a1;Nr5a2;Ppard;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3657	M05592_2.00	Nr2c1;Nr2f1;Nr2f2;Nr2f6;Nr5a1;Nr5a2;Ppard;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3658	M05593_2.00	Nr2c1;Nr2f1;Nr2f2;Nr2f6;Nr5a1;Nr5a2;Ppard;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3659	M05594_2.00	Nr2c1;Nr2f1;Nr2f2;Nr2f6;Nr5a1;Nr5a2;Ppard;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3660	M05595_2.00	Esr1;Esr2;Esrra;Esrrb;Esrrg
3661	M05596_2.00	Esr1;Esr2;Esrra;Esrrb;Esrrg
3662	M05597_2.00	Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3663	M05598_2.00	Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3664	M05599_2.00	Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3665	M05600_2.00	Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3666	M05601_2.00	Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3667	M05602_2.00	Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3668	M05603_2.00	Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3669	M05604_2.00	Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3670	M05605_2.00	Nr1d1;Nr1d2;Nr2c2;Nr2f1;Nr2f2;Ppara;Rara;Rarb;Rarg;Rora;Rorb;Rorc
3671	M05606_2.00	Nr1d1;Nr1d2;Nr2c2;Nr2f1;Nr2f2;Ppara;Rara;Rarb;Rarg;Rora;Rorb;Rorc
3672	M05607_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3673	M05608_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3674	M05609_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3675	M05610_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3676	M05611_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3677	M05612_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3678	M05613_2.00	Nr2f6;Nr5a1;Nr5a2;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3679	M05614_2.00	Nr2f6;Nr5a1;Nr5a2;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3680	M05615_2.00	Hnf4a;Hnf4g;Nr1h4;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3681	M05616_2.00	Hnf4a;Hnf4g;Nr1h4;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3682	M05617_2.00	Hnf4a;Hnf4g;Nr1h4;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3683	M05618_2.00	Hnf4a;Hnf4g;Nr1h4;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3684	M05619_2.00	Nr1i3;Vdr
3685	M05620_2.00	Nr1i3;Vdr
3686	M05621_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thrb
3687	M05622_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thrb
3688	M05623_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thrb
3689	M05624_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thrb
3690	M05625_2.00	Nr1i2;Vdr
3691	M05626_2.00	Nr1i2;Vdr
3692	M05627_2.00	Hnf4a;Hnf4g;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr6a1;Ppara;Ppard;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3693	M05628_2.00	Hnf4a;Hnf4g;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr6a1;Ppara;Ppard;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3694	M05629_2.00	Nr1h5;Nr2f1;Nr2f2;Nr2f6;Ppard;Rora;Rorb;Rorc;Rxra;Rxrg;Thra;Thrb
3695	M05630_2.00	Nr1h5;Nr2f1;Nr2f2;Nr2f6;Ppard;Rora;Rorb;Rorc;Rxra;Rxrg;Thra;Thrb
3696	M05631_2.00	Nr1h5;Nr2f1;Nr2f2;Nr2f6;Ppard;Rora;Rorb;Rorc;Rxra;Rxrg;Thra;Thrb
3697	M05632_2.00	Nr1h5;Nr2f1;Nr2f2;Nr2f6;Ppard;Rora;Rorb;Rorc;Rxra;Rxrg;Thra;Thrb
3698	M05633_2.00	Nr1h5;Nr2f1;Nr2f2;Nr2f6;Ppard;Rora;Rorb;Rorc;Rxra;Rxrg;Thra;Thrb
3699	M05634_2.00	Nr1h5;Nr2f1;Nr2f2;Nr2f6;Ppard;Rora;Rorb;Rorc;Rxra;Rxrg;Thra;Thrb
3700	M05635_2.00	Nr1h5;Nr2f1;Nr2f2;Nr2f6;Ppard;Rora;Rorb;Rorc;Rxra;Rxrg;Thra;Thrb
3701	M05636_2.00	Nr1h5;Nr2f1;Nr2f2;Nr2f6;Ppard;Rora;Rorb;Rorc;Rxra;Rxrg;Thra;Thrb
3702	M05637_2.00	Ar;Nr3c1;Nr3c2;Pgr
3703	M05638_2.00	Ar;Nr3c1;Nr3c2;Pgr
3704	M05639_2.00	Nr2c1;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Ppard;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3705	M05640_2.00	Nr2c1;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Ppard;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3706	M05641_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3707	M05642_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3708	M05643_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3709	M05644_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3710	M05645_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3711	M05646_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3712	M05647_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3713	M05648_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3714	M05649_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3715	M05650_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3716	M05651_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3717	M05652_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3718	M05653_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3719	M05654_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
3720	M05655_2.00	Esr1;Esr2;Esrra;Esrrb;Esrrg
3721	M05656_2.00	Esr1;Esr2;Esrra;Esrrb;Esrrg
3722	M05657_2.00	Esr1;Esr2;Esrra;Esrrb;Esrrg
3723	M05658_2.00	Esr1;Esr2;Esrra;Esrrb;Esrrg
3724	M05659_2.00	Nr1d1;Nr1d2;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc
3725	M05660_2.00	Nr1d1;Nr1d2;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc
3726	M05661_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3727	M05662_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3728	M05663_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3729	M05664_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3730	M05665_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3731	M05666_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3732	M05667_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
3733	M05668_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
